  after assign_samples step=1: assigned=49085/51000 gap=1915 plates=20
    plate[0]: 1878 samples, 2091 mesh verts, 3878 tris
    plate[6]: 2023 samples, 2264 mesh verts, 4269 tris
    plate[7]: 1785 samples, 1998 mesh verts, 3723 tris
    plate[8]: 2282 samples, 2636 mesh verts, 4926 tris
    plate[9]: 2257 samples, 2811 mesh verts, 5287 tris
    plate[10]: 2683 samples, 3012 mesh verts, 5638 tris
    plate[11]: 2823 samples, 3069 mesh verts, 5805 tris
    plate[12]: 3394 samples, 4255 mesh verts, 7988 tris
    plate[13]: 2001 samples, 2247 mesh verts, 4212 tris
    plate[14]: 2828 samples, 3574 mesh verts, 6633 tris
    plate[15]: 2870 samples, 3233 mesh verts, 6103 tris
    plate[16]: 1713 samples, 1918 mesh verts, 3577 tris
    plate[17]: 1613 samples, 1929 mesh verts, 3572 tris
    plate[18]: 3419 samples, 3909 mesh verts, 7172 tris
    plate[19]: 2997 samples, 3493 mesh verts, 6565 tris
  crust: cont=18537 (34.0%) ocean=36033 below_sea=0 elev=[2.000,2.002] avg=2.000 andean=0 himalayan=0
  after assign_samples step=4: assigned=45370/51000 gap=5630 plates=20
    plate[0]: 1831 samples, 2103 mesh verts, 3890 tris
    plate[1]: 1707 samples, 2060 mesh verts, 3798 tris
    plate[2]: 1638 samples, 2435 mesh verts, 4500 tris
    plate[3]: 1650 samples, 2136 mesh verts, 3907 tris
    plate[4]: 1486 samples, 1685 mesh verts, 3109 tris
    plate[5]: 3208 samples, 3947 mesh verts, 7466 tris
    plate[6]: 1978 samples, 2291 mesh verts, 4296 tris
    plate[7]: 1785 samples, 2010 mesh verts, 3735 tris
    plate[8]: 2245 samples, 2658 mesh verts, 4948 tris
    plate[9]: 2149 samples, 2896 mesh verts, 5372 tris
    plate[10]: 2654 samples, 3059 mesh verts, 5685 tris
    plate[11]: 2815 samples, 3096 mesh verts, 5832 tris
    plate[12]: 3268 samples, 4272 mesh verts, 8005 tris
    plate[13]: 1981 samples, 2256 mesh verts, 4221 tris
    plate[14]: 2667 samples, 3609 mesh verts, 6668 tris
    plate[15]: 2830 samples, 3248 mesh verts, 6118 tris
    plate[16]: 1693 samples, 1936 mesh verts, 3595 tris
    plate[17]: 1552 samples, 1980 mesh verts, 3623 tris
    plate[18]: 3316 samples, 3945 mesh verts, 7208 tris
    plate[19]: 2917 samples, 3504 mesh verts, 6576 tris
  crust: cont=18537 (33.6%) ocean=36589 below_sea=0 elev=[2.000,2.003] avg=2.000 andean=0 himalayan=0
  after assign_samples step=5: assigned=44317/51000 gap=6683 plates=20
    plate[0]: 1823 samples, 2103 mesh verts, 3890 tris
    plate[1]: 1687 samples, 2060 mesh verts, 3798 tris
    plate[2]: 1527 samples, 2435 mesh verts, 4500 tris
    plate[3]: 1611 samples, 2136 mesh verts, 3907 tris
    plate[4]: 1492 samples, 1685 mesh verts, 3109 tris
    plate[5]: 3099 samples, 3947 mesh verts, 7466 tris
    plate[6]: 1961 samples, 2291 mesh verts, 4296 tris
    plate[7]: 1772 samples, 2010 mesh verts, 3735 tris
    plate[8]: 2189 samples, 2658 mesh verts, 4948 tris
    plate[9]: 2033 samples, 2896 mesh verts, 5372 tris
    plate[10]: 2625 samples, 3059 mesh verts, 5685 tris
    plate[11]: 2783 samples, 3096 mesh verts, 5832 tris
    plate[12]: 3145 samples, 4272 mesh verts, 8005 tris
    plate[13]: 1980 samples, 2256 mesh verts, 4221 tris
    plate[14]: 2535 samples, 3609 mesh verts, 6668 tris
    plate[15]: 2786 samples, 3248 mesh verts, 6118 tris
    plate[16]: 1681 samples, 1936 mesh verts, 3595 tris
    plate[17]: 1496 samples, 1980 mesh verts, 3623 tris
    plate[18]: 3258 samples, 3945 mesh verts, 7208 tris
    plate[19]: 2834 samples, 3504 mesh verts, 6576 tris
  crust: cont=18537 (33.6%) ocean=36589 below_sea=0 elev=[2.000,2.004] avg=2.000 andean=0 himalayan=0
  after assign_samples step=6: assigned=43348/51000 gap=7652 plates=20
    plate[0]: 1814 samples, 2103 mesh verts, 3890 tris
    plate[1]: 1688 samples, 2060 mesh verts, 3798 tris
    plate[2]: 1411 samples, 2435 mesh verts, 4500 tris
    plate[3]: 1568 samples, 2136 mesh verts, 3907 tris
    plate[4]: 1490 samples, 1685 mesh verts, 3109 tris
    plate[5]: 3012 samples, 3947 mesh verts, 7466 tris
    plate[6]: 1943 samples, 2291 mesh verts, 4296 tris
    plate[7]: 1771 samples, 2010 mesh verts, 3735 tris
    plate[8]: 2162 samples, 2658 mesh verts, 4948 tris
    plate[9]: 1919 samples, 2896 mesh verts, 5372 tris
    plate[10]: 2586 samples, 3059 mesh verts, 5685 tris
    plate[11]: 2770 samples, 3096 mesh verts, 5832 tris
    plate[12]: 3020 samples, 4272 mesh verts, 8005 tris
    plate[13]: 1972 samples, 2256 mesh verts, 4221 tris
    plate[14]: 2408 samples, 3609 mesh verts, 6668 tris
    plate[15]: 2743 samples, 3248 mesh verts, 6118 tris
    plate[16]: 1667 samples, 1936 mesh verts, 3595 tris
    plate[17]: 1433 samples, 1980 mesh verts, 3623 tris
    plate[18]: 3186 samples, 3945 mesh verts, 7208 tris
    plate[19]: 2785 samples, 3504 mesh verts, 6576 tris
  crust: cont=18537 (33.6%) ocean=36589 below_sea=0 elev=[2.000,2.005] avg=2.000 andean=0 himalayan=0
  after assign_samples step=7: assigned=42449/51000 gap=8551 plates=20
    plate[0]: 1803 samples, 2115 mesh verts, 3902 tris
    plate[1]: 1681 samples, 2065 mesh verts, 3803 tris
    plate[2]: 1317 samples, 2470 mesh verts, 4535 tris
    plate[3]: 1512 samples, 2163 mesh verts, 3934 tris
    plate[4]: 1483 samples, 1701 mesh verts, 3125 tris
    plate[5]: 2914 samples, 3964 mesh verts, 7483 tris
    plate[6]: 1924 samples, 2319 mesh verts, 4324 tris
    plate[7]: 1763 samples, 2022 mesh verts, 3747 tris
    plate[8]: 2125 samples, 2674 mesh verts, 4964 tris
    plate[9]: 1821 samples, 2973 mesh verts, 5449 tris
    plate[10]: 2562 samples, 3107 mesh verts, 5733 tris
    plate[11]: 2764 samples, 3114 mesh verts, 5850 tris
    plate[12]: 2941 samples, 4289 mesh verts, 8022 tris
    plate[13]: 1971 samples, 2261 mesh verts, 4226 tris
    plate[14]: 2287 samples, 3645 mesh verts, 6704 tris
    plate[15]: 2706 samples, 3257 mesh verts, 6127 tris
    plate[16]: 1652 samples, 1952 mesh verts, 3611 tris
    plate[17]: 1373 samples, 2034 mesh verts, 3677 tris
    plate[18]: 3121 samples, 3994 mesh verts, 7257 tris
    plate[19]: 2729 samples, 3507 mesh verts, 6579 tris
  crust: cont=18537 (33.3%) ocean=37089 below_sea=0 elev=[2.000,2.005] avg=2.000 andean=0 himalayan=0
  after assign_samples step=8: assigned=41537/51000 gap=9463 plates=20
    plate[0]: 1790 samples, 2115 mesh verts, 3902 tris
    plate[1]: 1668 samples, 2065 mesh verts, 3803 tris
    plate[2]: 1212 samples, 2470 mesh verts, 4535 tris
    plate[3]: 1479 samples, 2163 mesh verts, 3934 tris
    plate[4]: 1482 samples, 1701 mesh verts, 3125 tris
    plate[5]: 2826 samples, 3964 mesh verts, 7483 tris
    plate[6]: 1899 samples, 2319 mesh verts, 4324 tris
    plate[7]: 1752 samples, 2022 mesh verts, 3747 tris
    plate[8]: 2086 samples, 2674 mesh verts, 4964 tris
    plate[9]: 1713 samples, 2973 mesh verts, 5449 tris
    plate[10]: 2524 samples, 3107 mesh verts, 5733 tris
    plate[11]: 2744 samples, 3114 mesh verts, 5850 tris
    plate[12]: 2861 samples, 4289 mesh verts, 8022 tris
    plate[13]: 1956 samples, 2261 mesh verts, 4226 tris
    plate[14]: 2164 samples, 3645 mesh verts, 6704 tris
    plate[15]: 2681 samples, 3257 mesh verts, 6127 tris
    plate[16]: 1626 samples, 1952 mesh verts, 3611 tris
    plate[17]: 1311 samples, 2034 mesh verts, 3677 tris
    plate[18]: 3068 samples, 3994 mesh verts, 7257 tris
    plate[19]: 2695 samples, 3507 mesh verts, 6579 tris
  crust: cont=18537 (33.3%) ocean=37089 below_sea=0 elev=[2.000,2.006] avg=2.000 andean=0 himalayan=0
  after assign_samples step=9: assigned=40606/51000 gap=10394 plates=20
    plate[0]: 1757 samples, 2115 mesh verts, 3902 tris
    plate[1]: 1668 samples, 2065 mesh verts, 3803 tris
    plate[2]: 1117 samples, 2470 mesh verts, 4535 tris
    plate[3]: 1429 samples, 2163 mesh verts, 3934 tris
    plate[4]: 1477 samples, 1701 mesh verts, 3125 tris
    plate[5]: 2728 samples, 3964 mesh verts, 7483 tris
    plate[6]: 1882 samples, 2319 mesh verts, 4324 tris
    plate[7]: 1747 samples, 2022 mesh verts, 3747 tris
    plate[8]: 2049 samples, 2674 mesh verts, 4964 tris
    plate[9]: 1604 samples, 2973 mesh verts, 5449 tris
    plate[10]: 2491 samples, 3107 mesh verts, 5733 tris
    plate[11]: 2721 samples, 3114 mesh verts, 5850 tris
    plate[12]: 2798 samples, 4289 mesh verts, 8022 tris
    plate[13]: 1942 samples, 2261 mesh verts, 4226 tris
    plate[14]: 2044 samples, 3645 mesh verts, 6704 tris
    plate[15]: 2658 samples, 3257 mesh verts, 6127 tris
    plate[16]: 1604 samples, 1952 mesh verts, 3611 tris
    plate[17]: 1256 samples, 2034 mesh verts, 3677 tris
    plate[18]: 2992 samples, 3994 mesh verts, 7257 tris
    plate[19]: 2642 samples, 3507 mesh verts, 6579 tris
  crust: cont=18537 (33.3%) ocean=37089 below_sea=0 elev=[2.000,2.007] avg=2.000 andean=0 himalayan=0
  after assign_samples step=10: assigned=39826/51000 gap=11174 plates=20
    plate[0]: 1767 samples, 2129 mesh verts, 3916 tris
    plate[1]: 1680 samples, 2065 mesh verts, 3803 tris
    plate[2]: 1009 samples, 2506 mesh verts, 4571 tris
    plate[3]: 1386 samples, 2197 mesh verts, 3968 tris
    plate[4]: 1484 samples, 1718 mesh verts, 3142 tris
    plate[5]: 2638 samples, 3982 mesh verts, 7501 tris
    plate[6]: 1866 samples, 2348 mesh verts, 4353 tris
    plate[7]: 1749 samples, 2036 mesh verts, 3761 tris
    plate[8]: 2009 samples, 2686 mesh verts, 4976 tris
    plate[9]: 1507 samples, 3045 mesh verts, 5521 tris
    plate[10]: 2466 samples, 3155 mesh verts, 5781 tris
    plate[11]: 2713 samples, 3133 mesh verts, 5869 tris
    plate[12]: 2749 samples, 4316 mesh verts, 8049 tris
    plate[13]: 1944 samples, 2268 mesh verts, 4233 tris
    plate[14]: 1925 samples, 3685 mesh verts, 6744 tris
    plate[15]: 2630 samples, 3266 mesh verts, 6136 tris
    plate[16]: 1591 samples, 1963 mesh verts, 3622 tris
    plate[17]: 1190 samples, 2082 mesh verts, 3725 tris
    plate[18]: 2934 samples, 4048 mesh verts, 7311 tris
    plate[19]: 2589 samples, 3507 mesh verts, 6579 tris
  crust: cont=18537 (33.0%) ocean=37598 below_sea=0 elev=[2.000,2.007] avg=2.000 andean=0 himalayan=0
  after assign_samples step=11: assigned=38991/51000 gap=12009 plates=20
    plate[0]: 1737 samples, 2129 mesh verts, 3916 tris
    plate[1]: 1683 samples, 2065 mesh verts, 3803 tris
    plate[2]: 933 samples, 2506 mesh verts, 4571 tris
    plate[3]: 1339 samples, 2197 mesh verts, 3968 tris
    plate[4]: 1470 samples, 1718 mesh verts, 3142 tris
    plate[5]: 2557 samples, 3982 mesh verts, 7501 tris
    plate[6]: 1845 samples, 2348 mesh verts, 4353 tris
    plate[7]: 1736 samples, 2036 mesh verts, 3761 tris
    plate[8]: 1979 samples, 2686 mesh verts, 4976 tris
    plate[9]: 1423 samples, 3045 mesh verts, 5521 tris
    plate[10]: 2425 samples, 3155 mesh verts, 5781 tris
    plate[11]: 2708 samples, 3133 mesh verts, 5869 tris
    plate[12]: 2700 samples, 4316 mesh verts, 8049 tris
    plate[13]: 1930 samples, 2268 mesh verts, 4233 tris
    plate[14]: 1817 samples, 3685 mesh verts, 6744 tris
    plate[15]: 2609 samples, 3266 mesh verts, 6136 tris
    plate[16]: 1561 samples, 1963 mesh verts, 3622 tris
    plate[17]: 1132 samples, 2082 mesh verts, 3725 tris
    plate[18]: 2865 samples, 4048 mesh verts, 7311 tris
    plate[19]: 2542 samples, 3507 mesh verts, 6579 tris
  crust: cont=18537 (33.0%) ocean=37598 below_sea=0 elev=[2.000,2.008] avg=2.001 andean=0 himalayan=0
  after assign_samples step=12: assigned=38220/51000 gap=12780 plates=20
    plate[0]: 1736 samples, 2129 mesh verts, 3916 tris
    plate[1]: 1705 samples, 2065 mesh verts, 3803 tris
    plate[2]: 844 samples, 2506 mesh verts, 4571 tris
    plate[3]: 1300 samples, 2197 mesh verts, 3968 tris
    plate[4]: 1464 samples, 1718 mesh verts, 3142 tris
    plate[5]: 2463 samples, 3982 mesh verts, 7501 tris
    plate[6]: 1826 samples, 2348 mesh verts, 4353 tris
    plate[7]: 1726 samples, 2036 mesh verts, 3761 tris
    plate[8]: 1938 samples, 2686 mesh verts, 4976 tris
    plate[9]: 1337 samples, 3045 mesh verts, 5521 tris
    plate[10]: 2394 samples, 3155 mesh verts, 5781 tris
    plate[11]: 2689 samples, 3133 mesh verts, 5869 tris
    plate[12]: 2668 samples, 4316 mesh verts, 8049 tris
    plate[13]: 1905 samples, 2268 mesh verts, 4233 tris
    plate[14]: 1710 samples, 3685 mesh verts, 6744 tris
    plate[15]: 2582 samples, 3266 mesh verts, 6136 tris
    plate[16]: 1547 samples, 1963 mesh verts, 3622 tris
    plate[17]: 1076 samples, 2082 mesh verts, 3725 tris
    plate[18]: 2811 samples, 4048 mesh verts, 7311 tris
    plate[19]: 2499 samples, 3507 mesh verts, 6579 tris
  crust: cont=18537 (33.0%) ocean=37598 below_sea=0 elev=[2.000,2.009] avg=2.001 andean=0 himalayan=0
  after assign_samples step=13: assigned=37437/51000 gap=13563 plates=20
    plate[0]: 1732 samples, 2142 mesh verts, 3929 tris
    plate[1]: 1723 samples, 2065 mesh verts, 3803 tris
    plate[2]: 760 samples, 2547 mesh verts, 4612 tris
    plate[3]: 1257 samples, 2246 mesh verts, 4017 tris
    plate[4]: 1453 samples, 1737 mesh verts, 3161 tris
    plate[5]: 2368 samples, 4004 mesh verts, 7523 tris
    plate[6]: 1798 samples, 2366 mesh verts, 4371 tris
    plate[7]: 1725 samples, 2050 mesh verts, 3775 tris
    plate[8]: 1899 samples, 2698 mesh verts, 4988 tris
    plate[9]: 1251 samples, 3115 mesh verts, 5591 tris
    plate[10]: 2363 samples, 3207 mesh verts, 5833 tris
    plate[11]: 2684 samples, 3152 mesh verts, 5888 tris
    plate[12]: 2628 samples, 4356 mesh verts, 8089 tris
    plate[13]: 1889 samples, 2281 mesh verts, 4246 tris
    plate[14]: 1607 samples, 3733 mesh verts, 6792 tris
    plate[15]: 2554 samples, 3276 mesh verts, 6146 tris
    plate[16]: 1532 samples, 1967 mesh verts, 3626 tris
    plate[17]: 1013 samples, 2124 mesh verts, 3767 tris
    plate[18]: 2748 samples, 4091 mesh verts, 7354 tris
    plate[19]: 2453 samples, 3508 mesh verts, 6580 tris
  crust: cont=18537 (32.7%) ocean=38128 below_sea=0 elev=[2.000,160.563] avg=2.009 andean=0 himalayan=1
  after assign_samples step=14: assigned=36779/51000 gap=14221 plates=20
    plate[0]: 1705 samples, 2142 mesh verts, 3929 tris
    plate[1]: 1742 samples, 2065 mesh verts, 3803 tris
    plate[2]: 673 samples, 2547 mesh verts, 4612 tris
    plate[3]: 1214 samples, 2246 mesh verts, 4017 tris
    plate[4]: 1455 samples, 1737 mesh verts, 3161 tris
    plate[5]: 2299 samples, 4004 mesh verts, 7523 tris
    plate[6]: 1786 samples, 2366 mesh verts, 4371 tris
    plate[7]: 1718 samples, 2050 mesh verts, 3775 tris
    plate[8]: 1876 samples, 2698 mesh verts, 4988 tris
    plate[9]: 1182 samples, 3115 mesh verts, 5591 tris
    plate[10]: 2332 samples, 3207 mesh verts, 5833 tris
    plate[11]: 2675 samples, 3152 mesh verts, 5888 tris
    plate[12]: 2615 samples, 4356 mesh verts, 8089 tris
    plate[13]: 1883 samples, 2281 mesh verts, 4246 tris
    plate[14]: 1508 samples, 3733 mesh verts, 6792 tris
    plate[15]: 2535 samples, 3276 mesh verts, 6146 tris
    plate[16]: 1502 samples, 1967 mesh verts, 3626 tris
    plate[17]: 952 samples, 2124 mesh verts, 3767 tris
    plate[18]: 2685 samples, 4091 mesh verts, 7354 tris
    plate[19]: 2442 samples, 3508 mesh verts, 6580 tris
  crust: cont=18537 (32.7%) ocean=38128 below_sea=0 elev=[2.000,160.563] avg=2.009 andean=0 himalayan=1
  after assign_samples step=15: assigned=36149/51000 gap=14851 plates=20
    plate[0]: 1695 samples, 2142 mesh verts, 3929 tris
    plate[1]: 1746 samples, 2065 mesh verts, 3803 tris
    plate[2]: 606 samples, 2547 mesh verts, 4612 tris
    plate[3]: 1173 samples, 2246 mesh verts, 4017 tris
    plate[4]: 1440 samples, 1737 mesh verts, 3161 tris
    plate[5]: 2270 samples, 4004 mesh verts, 7523 tris
    plate[6]: 1760 samples, 2366 mesh verts, 4371 tris
    plate[7]: 1713 samples, 2050 mesh verts, 3775 tris
    plate[8]: 1844 samples, 2698 mesh verts, 4988 tris
    plate[9]: 1107 samples, 3115 mesh verts, 5591 tris
    plate[10]: 2300 samples, 3207 mesh verts, 5833 tris
    plate[11]: 2661 samples, 3152 mesh verts, 5888 tris
    plate[12]: 2588 samples, 4356 mesh verts, 8089 tris
    plate[13]: 1863 samples, 2281 mesh verts, 4246 tris
    plate[14]: 1423 samples, 3733 mesh verts, 6792 tris
    plate[15]: 2505 samples, 3276 mesh verts, 6146 tris
    plate[16]: 1494 samples, 1967 mesh verts, 3626 tris
    plate[17]: 889 samples, 2124 mesh verts, 3767 tris
    plate[18]: 2631 samples, 4091 mesh verts, 7354 tris
    plate[19]: 2441 samples, 3508 mesh verts, 6580 tris
  crust: cont=18537 (32.7%) ocean=38128 below_sea=0 elev=[2.000,160.563] avg=2.011 andean=0 himalayan=2
  after assign_samples step=16: assigned=35567/51000 gap=15433 plates=20
    plate[0]: 1682 samples, 2156 mesh verts, 3943 tris
    plate[1]: 1741 samples, 2068 mesh verts, 3806 tris
    plate[2]: 542 samples, 2577 mesh verts, 4642 tris
    plate[3]: 1144 samples, 2285 mesh verts, 4056 tris
    plate[4]: 1437 samples, 1752 mesh verts, 3176 tris
    plate[5]: 2250 samples, 4043 mesh verts, 7562 tris
    plate[6]: 1736 samples, 2384 mesh verts, 4389 tris
    plate[7]: 1707 samples, 2072 mesh verts, 3797 tris
    plate[8]: 1820 samples, 2711 mesh verts, 5001 tris
    plate[9]: 1042 samples, 3181 mesh verts, 5657 tris
    plate[10]: 2266 samples, 3258 mesh verts, 5884 tris
    plate[11]: 2641 samples, 3161 mesh verts, 5897 tris
    plate[12]: 2573 samples, 4396 mesh verts, 8129 tris
    plate[13]: 1867 samples, 2286 mesh verts, 4251 tris
    plate[14]: 1333 samples, 3784 mesh verts, 6843 tris
    plate[15]: 2482 samples, 3285 mesh verts, 6155 tris
    plate[16]: 1483 samples, 1984 mesh verts, 3643 tris
    plate[17]: 827 samples, 2172 mesh verts, 3815 tris
    plate[18]: 2570 samples, 4130 mesh verts, 7393 tris
    plate[19]: 2424 samples, 3514 mesh verts, 6586 tris
  crust: cont=18537 (32.4%) ocean=38662 below_sea=0 elev=[2.000,160.563] avg=2.013 andean=0 himalayan=3
=== RESAMPLE step=16 t=32 Myr: 51000/51000 assigned, 0 gap, 20 plates ===
  plate[0]: 2951 pts assigned (was 2156 verts, 3943 tris)
  plate[1]: 2890 pts assigned (was 2068 verts, 3806 tris)
  plate[2]: 955 pts assigned (was 2577 verts, 4642 tris)
  plate[3]: 2006 pts assigned (was 2285 verts, 4056 tris)
  plate[4]: 2292 pts assigned (was 1752 verts, 3176 tris)
  plate[5]: 3471 pts assigned (was 4043 verts, 7562 tris)
  plate[6]: 2821 pts assigned (was 2384 verts, 4389 tris)
  plate[7]: 2129 pts assigned (was 2072 verts, 3797 tris)
  plate[8]: 3032 pts assigned (was 2711 verts, 5001 tris)
  plate[9]: 2966 pts assigned (was 3181 verts, 5657 tris)
  plate[10]: 3085 pts assigned (was 3258 verts, 5884 tris)
  plate[11]: 2419 pts assigned (was 3161 verts, 5897 tris)
  plate[12]: 4507 pts assigned (was 4396 verts, 8129 tris)
  plate[13]: 3400 pts assigned (was 2286 verts, 4251 tris)
  plate[14]: 1378 pts assigned (was 3784 verts, 6843 tris)
  plate[15]: 2721 pts assigned (was 3285 verts, 6155 tris)
  plate[16]: 1640 pts assigned (was 1984 verts, 3643 tris)
  plate[17]: 921 pts assigned (was 2172 verts, 3815 tris)
  plate[18]: 1880 pts assigned (was 4130 verts, 7393 tris)
  plate[19]: 3536 pts assigned (was 3514 verts, 6586 tris)
  new plate[0]: 3115 verts, 5901 tris
  new plate[1]: 3070 verts, 5787 tris
  new plate[2]: 1129 verts, 1910 tris
  new plate[3]: 2196 verts, 4031 tris
  new plate[4]: 2433 verts, 4580 tris
  new plate[5]: 3696 verts, 6939 tris
  new plate[6]: 3013 verts, 5647 tris
  new plate[7]: 2278 verts, 4253 tris
  new plate[8]: 3238 verts, 6063 tris
  new plate[9]: 3156 verts, 5947 tris
  new plate[10]: 3280 verts, 6169 tris
  new plate[11]: 2594 verts, 4843 tris
  new plate[12]: 4793 verts, 9009 tris
  new plate[13]: 3564 verts, 6803 tris
  new plate[14]: 1661 verts, 2739 tris
  new plate[15]: 2915 verts, 5443 tris
  new plate[16]: 1782 verts, 3268 tris
  new plate[17]: 1019 verts, 1841 tris
  new plate[18]: 2126 verts, 3753 tris
  new plate[19]: 3743 verts, 7070 tris
  cache: 51000/51000 assigned
=== RESAMPLE step=16 t=32 Myr: 51000/51000 assigned, 0 gap, 20 plates ===
  plate[0]: 3036 pts assigned (was 3115 verts, 5901 tris)
  plate[1]: 2989 pts assigned (was 3070 verts, 5787 tris)
  plate[2]: 1017 pts assigned (was 1129 verts, 1910 tris)
  plate[3]: 2036 pts assigned (was 2196 verts, 4031 tris)
  plate[4]: 2366 pts assigned (was 2433 verts, 4580 tris)
  plate[5]: 3473 pts assigned (was 3696 verts, 6939 tris)
  plate[6]: 2850 pts assigned (was 3013 verts, 5647 tris)
  plate[7]: 2131 pts assigned (was 2278 verts, 4253 tris)
  plate[8]: 3117 pts assigned (was 3238 verts, 6063 tris)
  plate[9]: 3040 pts assigned (was 3156 verts, 5947 tris)
  plate[10]: 3108 pts assigned (was 3280 verts, 6169 tris)
  plate[11]: 2380 pts assigned (was 2594 verts, 4843 tris)
  plate[12]: 4524 pts assigned (was 4793 verts, 9009 tris)
  plate[13]: 3352 pts assigned (was 3564 verts, 6803 tris)
  plate[14]: 1270 pts assigned (was 1661 verts, 2739 tris)
  plate[15]: 2661 pts assigned (was 2915 verts, 5443 tris)
  plate[16]: 1530 pts assigned (was 1782 verts, 3268 tris)
  plate[17]: 927 pts assigned (was 1019 verts, 1841 tris)
  plate[18]: 1707 pts assigned (was 2126 verts, 3753 tris)
  plate[19]: 3486 pts assigned (was 3743 verts, 7070 tris)
  new plate[0]: 3201 verts, 6071 tris
  new plate[1]: 3158 verts, 5983 tris
  new plate[2]: 1184 verts, 2029 tris
  new plate[3]: 2227 verts, 4082 tris
  new plate[4]: 2502 verts, 4730 tris
  new plate[5]: 3698 verts, 6944 tris
  new plate[6]: 3039 verts, 5702 tris
  new plate[7]: 2278 verts, 4261 tris
  new plate[8]: 3314 verts, 6239 tris
  new plate[9]: 3220 verts, 6087 tris
  new plate[10]: 3302 verts, 6216 tris
  new plate[11]: 2551 verts, 4758 tris
  new plate[12]: 4795 verts, 9055 tris
  new plate[13]: 3512 verts, 6706 tris
  new plate[14]: 1531 verts, 2518 tris
  new plate[15]: 2855 verts, 5323 tris
  new plate[16]: 1657 verts, 3060 tris
  new plate[17]: 1024 verts, 1855 tris
  new plate[18]: 1923 verts, 3401 tris
  new plate[19]: 3695 verts, 6976 tris
  cache: 51000/51000 assigned
  after assign_samples step=17: assigned=49119/51000 gap=1881 plates=20
    plate[0]: 2950 samples, 3201 mesh verts, 6071 tris
    plate[1]: 2881 samples, 3158 mesh verts, 5983 tris
    plate[2]: 847 samples, 1184 mesh verts, 2029 tris
    plate[3]: 1861 samples, 2227 mesh verts, 4082 tris
    plate[4]: 2290 samples, 2502 mesh verts, 4730 tris
    plate[5]: 3223 samples, 3698 mesh verts, 6944 tris
