    plate[8]: 1 samples, 311 mesh verts, 277 tris
    plate[9]: 13646 samples, 27297 mesh verts, 52253 tris
    plate[10]: 13956 samples, 37887 mesh verts, 59800 tris
    plate[11]: 9611 samples, 43367 mesh verts, 81594 tris
    plate[12]: 3872 samples, 33509 mesh verts, 61685 tris
    plate[13]: 10037 samples, 21149 mesh verts, 40970 tris
    plate[14]: 11445 samples, 34138 mesh verts, 64822 tris
    plate[15]: 5526 samples, 44297 mesh verts, 28548 tris
    plate[16]: 0 samples, 16821 mesh verts, 31342 tris
    plate[17]: 11109 samples, 17022 mesh verts, 33110 tris
    plate[18]: 2362 samples, 4967 mesh verts, 9403 tris
    plate[19]: 0 samples, 326 mesh verts, 81 tris
    plate[20]: 6330 samples, 11869 mesh verts, 13057 tris
    plate[21]: 6772 samples, 9475 mesh verts, 18191 tris
    plate[22]: 51 samples, 2930 mesh verts, 4410 tris
    plate[23]: 5703 samples, 18878 mesh verts, 17300 tris
  crust: cont=253662 (48.4%) ocean=269955 below_sea=7 elev=[-0.161,427.654] avg=39.777 andean=143102 himalayan=64874
  after assign_samples step=31: assigned=156651/500000 gap=343349 plates=24
    plate[0]: 42 samples, 36765 mesh verts, 70609 tris
    plate[1]: 11007 samples, 12881 mesh verts, 24538 tris
    plate[2]: 0 samples, 22197 mesh verts, 43292 tris
    plate[3]: 3555 samples, 25705 mesh verts, 47815 tris
    plate[4]: 10059 samples, 14673 mesh verts, 28490 tris
    plate[5]: 40 samples, 39258 mesh verts, 73530 tris
    plate[6]: 18476 samples, 26304 mesh verts, 44242 tris
    plate[7]: 12264 samples, 21599 mesh verts, 42109 tris
    plate[8]: 1 samples, 311 mesh verts, 277 tris
    plate[9]: 14093 samples, 27297 mesh verts, 52253 tris
    plate[10]: 14230 samples, 37887 mesh verts, 59800 tris
    plate[11]: 9640 samples, 43367 mesh verts, 81594 tris
    plate[12]: 3876 samples, 33509 mesh verts, 61685 tris
    plate[13]: 10281 samples, 21149 mesh verts, 40970 tris
    plate[14]: 11442 samples, 34138 mesh verts, 64822 tris
    plate[15]: 5507 samples, 44297 mesh verts, 28548 tris
    plate[16]: 0 samples, 16821 mesh verts, 31342 tris
    plate[17]: 11096 samples, 17024 mesh verts, 33112 tris
    plate[18]: 2340 samples, 4966 mesh verts, 9403 tris
    plate[19]: 0 samples, 326 mesh verts, 81 tris
    plate[20]: 6305 samples, 11870 mesh verts, 13057 tris
    plate[21]: 6860 samples, 9566 mesh verts, 18282 tris
    plate[22]: 54 samples, 2930 mesh verts, 4410 tris
    plate[23]: 5483 samples, 18881 mesh verts, 17303 tris
  crust: cont=256429 (49.0%) ocean=267292 below_sea=7 elev=[-0.161,427.654] avg=40.062 andean=146710 himalayan=64207
  after assign_samples step=32: assigned=157060/500000 gap=342940 plates=24
    plate[0]: 46 samples, 36765 mesh verts, 70609 tris
    plate[1]: 10839 samples, 12867 mesh verts, 24498 tris
    plate[2]: 0 samples, 22197 mesh verts, 43292 tris
    plate[3]: 3559 samples, 25705 mesh verts, 47815 tris
    plate[4]: 10134 samples, 14687 mesh verts, 28490 tris
    plate[5]: 38 samples, 39258 mesh verts, 73530 tris
    plate[6]: 18687 samples, 26304 mesh verts, 44242 tris
    plate[7]: 12255 samples, 21599 mesh verts, 42109 tris
    plate[8]: 0 samples, 311 mesh verts, 277 tris
    plate[9]: 14526 samples, 27297 mesh verts, 52253 tris
    plate[10]: 14470 samples, 37887 mesh verts, 59800 tris
    plate[11]: 9674 samples, 43367 mesh verts, 81594 tris
    plate[12]: 3867 samples, 33509 mesh verts, 61685 tris
    plate[13]: 10512 samples, 21149 mesh verts, 40970 tris
    plate[14]: 11413 samples, 34138 mesh verts, 64822 tris
    plate[15]: 5508 samples, 44297 mesh verts, 28548 tris
    plate[16]: 0 samples, 16821 mesh verts, 31342 tris
    plate[17]: 11112 samples, 17024 mesh verts, 33112 tris
    plate[18]: 2360 samples, 4966 mesh verts, 9403 tris
    plate[19]: 0 samples, 326 mesh verts, 81 tris
    plate[20]: 6256 samples, 11870 mesh verts, 13057 tris
    plate[21]: 5378 samples, 9563 mesh verts, 18278 tris
    plate[22]: 37 samples, 2930 mesh verts, 4410 tris
    plate[23]: 6389 samples, 18884 mesh verts, 17303 tris
  crust: cont=257645 (49.2%) ocean=266076 below_sea=7 elev=[-0.161,427.654] avg=40.342 andean=148499 himalayan=63634
=== RESAMPLE step=32 t=64 Myr: 500000/500000 assigned, 0 gap, 24 plates ===
  plate[0]: 31847 pts assigned (was 36765 verts, 70609 tris)
  plate[1]: 12386 pts assigned (was 12861 verts, 24485 tris)
  plate[2]: 9300 pts assigned (was 22197 verts, 43292 tris)
  plate[3]: 16451 pts assigned (was 25705 verts, 47815 tris)
  plate[4]: 16710 pts assigned (was 14693 verts, 28490 tris)
  plate[5]: 45192 pts assigned (was 39258 verts, 73530 tris)
  plate[6]: 23063 pts assigned (was 26304 verts, 44242 tris)
  plate[7]: 22242 pts assigned (was 21599 verts, 42109 tris)
  plate[8]: 671 pts assigned (was 311 verts, 277 tris)
  plate[9]: 28125 pts assigned (was 27297 verts, 52253 tris)
  plate[10]: 42868 pts assigned (was 37887 verts, 59800 tris)
  plate[11]: 42523 pts assigned (was 43367 verts, 81594 tris)
  plate[12]: 37959 pts assigned (was 33509 verts, 61685 tris)
  plate[13]: 17061 pts assigned (was 21149 verts, 40970 tris)
  plate[14]: 31943 pts assigned (was 34138 verts, 64822 tris)
  plate[15]: 45844 pts assigned (was 44297 verts, 28548 tris)
  plate[16]: 24759 pts assigned (was 16821 verts, 31342 tris)
  plate[17]: 18933 pts assigned (was 17024 verts, 33112 tris)
  plate[18]: 2526 pts assigned (was 4966 verts, 9403 tris)
  plate[19]: 258 pts assigned (was 326 verts, 81 tris)
  plate[20]: 8057 pts assigned (was 11870 verts, 13057 tris)
  plate[21]: 8454 pts assigned (was 9563 verts, 18278 tris)
  plate[22]: 947 pts assigned (was 2930 verts, 4410 tris)
  plate[23]: 11881 pts assigned (was 18884 verts, 17303 tris)
  new plate[0]: 34410 verts, 63608 tris
  new plate[1]: 13218 verts, 24737 tris
  new plate[2]: 11461 verts, 18435 tris
  new plate[3]: 19985 verts, 32875 tris
  new plate[4]: 17112 verts, 33430 tris
  new plate[5]: 49014 verts, 90422 tris
  new plate[6]: 25127 verts, 46469 tris
  new plate[7]: 23142 verts, 44513 tris
  new plate[8]: 770 verts, 1338 tris
  new plate[9]: 31487 verts, 56214 tris
  new plate[10]: 46410 verts, 85936 tris
  new plate[11]: 43483 verts, 85069 tris
  new plate[12]: 42295 verts, 75603 tris
  new plate[13]: 21210 verts, 34158 tris
  new plate[14]: 33628 verts, 63900 tris
  new plate[15]: 49071 verts, 91816 tris
  new plate[16]: 25640 verts, 49474 tris
  new plate[17]: 19735 verts, 37841 tris
  new plate[18]: 2765 verts, 5048 tris
  new plate[19]: 335 verts, 501 tris
  new plate[20]: 8637 verts, 16114 tris
  new plate[21]: 9156 verts, 16811 tris
  new plate[22]: 1318 verts, 1860 tris
  new plate[23]: 12909 verts, 23824 tris
  cache: 500000/500000 assigned
=== RESAMPLE step=32 t=64 Myr: 500000/500000 assigned, 0 gap, 24 plates ===
  plate[0]: 33444 pts assigned (was 34410 verts, 63608 tris)
  plate[1]: 12912 pts assigned (was 13218 verts, 24737 tris)
  plate[2]: 8741 pts assigned (was 11461 verts, 18435 tris)
  plate[3]: 18407 pts assigned (was 19985 verts, 32875 tris)
  plate[4]: 16964 pts assigned (was 17112 verts, 33430 tris)
  plate[5]: 47743 pts assigned (was 49014 verts, 90422 tris)
  plate[6]: 23168 pts assigned (was 25127 verts, 46469 tris)
  plate[7]: 22358 pts assigned (was 23142 verts, 44513 tris)
  plate[8]: 712 pts assigned (was 770 verts, 1338 tris)
  plate[9]: 27100 pts assigned (was 31487 verts, 56214 tris)
  plate[10]: 42460 pts assigned (was 46410 verts, 85936 tris)
  plate[11]: 42389 pts assigned (was 43483 verts, 85069 tris)
  plate[12]: 36464 pts assigned (was 42295 verts, 75603 tris)
  plate[13]: 18351 pts assigned (was 21210 verts, 34158 tris)
  plate[14]: 31156 pts assigned (was 33628 verts, 63900 tris)
  plate[15]: 44058 pts assigned (was 49071 verts, 91816 tris)
  plate[16]: 24329 pts assigned (was 25640 verts, 49474 tris)
  plate[17]: 18663 pts assigned (was 19735 verts, 37841 tris)
  plate[18]: 2539 pts assigned (was 2765 verts, 5048 tris)
  plate[19]: 266 pts assigned (was 335 verts, 501 tris)
  plate[20]: 7705 pts assigned (was 8637 verts, 16114 tris)
  plate[21]: 8199 pts assigned (was 9156 verts, 16811 tris)
  plate[22]: 707 pts assigned (was 1318 verts, 1860 tris)
  plate[23]: 11165 pts assigned (was 12909 verts, 23824 tris)
  new plate[0]: 35847 verts, 67324 tris
  new plate[1]: 13680 verts, 25958 tris
  new plate[2]: 10598 verts, 17404 tris
  new plate[3]: 21241 verts, 37629 tris
  new plate[4]: 17383 verts, 33954 tris
  new plate[5]: 50816 verts, 96437 tris
  new plate[6]: 24895 verts, 46412 tris
  new plate[7]: 23179 verts, 44784 tris
  new plate[8]: 805 verts, 1420 tris
  new plate[9]: 29559 verts, 53752 tris
  new plate[10]: 45073 verts, 84488 tris
  new plate[11]: 43252 verts, 84739 tris
  new plate[12]: 39855 verts, 72605 tris
  new plate[13]: 21787 verts, 37268 tris
  new plate[14]: 32535 verts, 62094 tris
  new plate[15]: 46224 verts, 87345 tris
  new plate[16]: 25073 verts, 48491 tris
  new plate[17]: 19347 verts, 37194 tris
  new plate[18]: 2777 verts, 5075 tris
  new plate[19]: 354 verts, 522 tris
  new plate[20]: 8177 verts, 15277 tris
  new plate[21]: 8802 verts, 16309 tris
  new plate[22]: 970 verts, 1306 tris
  new plate[23]: 12035 verts, 22209 tris
  cache: 500000/500000 assigned
  after assign_samples step=33: assigned=449676/500000 gap=50324 plates=24
    plate[0]: 30151 samples, 35847 mesh verts, 67324 tris
    plate[1]: 11464 samples, 13680 mesh verts, 25958 tris
    plate[2]: 5761 samples, 10598 mesh verts, 17404 tris
    plate[3]: 13659 samples, 21241 mesh verts, 37629 tris
    plate[4]: 16488 samples, 17383 mesh verts, 33954 tris
    plate[5]: 41502 samples, 50816 mesh verts, 96437 tris
    plate[6]: 22038 samples, 24895 mesh verts, 46412 tris
    plate[7]: 21167 samples, 23179 mesh verts, 44784 tris
    plate[8]: 617 samples, 805 mesh verts, 1420 tris
    plate[9]: 22659 samples, 29559 mesh verts, 53752 tris
    plate[10]: 39624 samples, 45073 mesh verts, 84488 tris
    plate[11]: 41755 samples, 43252 mesh verts, 84739 tris
    plate[12]: 30828 samples, 39855 mesh verts, 72605 tris
    plate[13]: 14863 samples, 21787 mesh verts, 37268 tris
    plate[14]: 28790 samples, 32535 mesh verts, 62094 tris
    plate[15]: 40066 samples, 46224 mesh verts, 87345 tris
    plate[16]: 23226 samples, 25073 mesh verts, 48491 tris
    plate[17]: 17406 samples, 19347 mesh verts, 37194 tris
    plate[18]: 2382 samples, 2777 mesh verts, 5075 tris
    plate[19]: 178 samples, 354 mesh verts, 522 tris
    plate[20]: 7143 samples, 8177 mesh verts, 15277 tris
    plate[21]: 7718 samples, 8802 mesh verts, 16309 tris
    plate[22]: 293 samples, 970 mesh verts, 1306 tris
    plate[23]: 9898 samples, 12035 mesh verts, 22209 tris
  crust: cont=234310 (43.9%) ocean=299954 below_sea=77 elev=[-1.770,427.451] avg=45.155 andean=125786 himalayan=59965
  after assign_samples step=34: assigned=197743/500000 gap=302257 plates=24
    plate[0]: 3 samples, 35708 mesh verts, 67058 tris
    plate[1]: 4439 samples, 13664 mesh verts, 25924 tris
    plate[2]: 17 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4599 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9130 samples, 17382 mesh verts, 33953 tris
    plate[5]: 1058 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19199 samples, 24893 mesh verts, 46398 tris
    plate[7]: 9601 samples, 23170 mesh verts, 44770 tris
    plate[8]: 636 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 11334 samples, 45016 mesh verts, 84403 tris
    plate[11]: 10012 samples, 43182 mesh verts, 84599 tris
    plate[12]: 5694 samples, 39929 mesh verts, 72591 tris
    plate[13]: 14 samples, 21775 mesh verts, 37227 tris
    plate[14]: 27212 samples, 32536 mesh verts, 62095 tris
    plate[15]: 37608 samples, 46261 mesh verts, 87355 tris
    plate[16]: 22356 samples, 25076 mesh verts, 48491 tris
    plate[17]: 16757 samples, 19347 mesh verts, 37194 tris
    plate[18]: 2224 samples, 2780 mesh verts, 5078 tris
    plate[19]: 4 samples, 351 mesh verts, 519 tris
    plate[20]: 6713 samples, 8199 mesh verts, 15282 tris
    plate[21]: 5 samples, 8777 mesh verts, 16248 tris
    plate[22]: 162 samples, 978 mesh verts, 1306 tris
    plate[23]: 8966 samples, 12122 mesh verts, 22209 tris
  crust: cont=294067 (55.0%) ocean=240216 below_sea=29 elev=[-1.394,437.012] avg=43.814 andean=250540 himalayan=23288
  after assign_samples step=35: assigned=180865/500000 gap=319135 plates=24
    plate[0]: 3 samples, 35708 mesh verts, 67058 tris
    plate[1]: 4240 samples, 13661 mesh verts, 25918 tris
    plate[2]: 0 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4609 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9355 samples, 17385 mesh verts, 33953 tris
    plate[5]: 1130 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19489 samples, 24893 mesh verts, 46398 tris
    plate[7]: 9986 samples, 23170 mesh verts, 44770 tris
    plate[8]: 635 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 11170 samples, 45015 mesh verts, 84397 tris
    plate[11]: 10108 samples, 43182 mesh verts, 84599 tris
    plate[12]: 5828 samples, 39929 mesh verts, 72591 tris
    plate[13]: 14 samples, 21775 mesh verts, 37227 tris
    plate[14]: 14499 samples, 32527 mesh verts, 62079 tris
    plate[15]: 35404 samples, 46270 mesh verts, 87355 tris
    plate[16]: 21532 samples, 25076 mesh verts, 48491 tris
    plate[17]: 16042 samples, 19347 mesh verts, 37194 tris
    plate[18]: 2092 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 6382 samples, 8204 mesh verts, 15282 tris
    plate[21]: 6 samples, 8777 mesh verts, 16248 tris
    plate[22]: 128 samples, 978 mesh verts, 1306 tris
    plate[23]: 8212 samples, 12123 mesh verts, 22209 tris
  crust: cont=294549 (55.1%) ocean=239734 below_sea=29 elev=[-1.394,437.012] avg=44.050 andean=251752 himalayan=22561
  after assign_samples step=36: assigned=177406/500000 gap=322594 plates=24
    plate[0]: 3 samples, 35708 mesh verts, 67058 tris
    plate[1]: 4060 samples, 13616 mesh verts, 25842 tris
    plate[2]: 0 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4610 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9570 samples, 17430 mesh verts, 33953 tris
    plate[5]: 1199 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19608 samples, 24893 mesh verts, 46398 tris
    plate[7]: 10267 samples, 23170 mesh verts, 44770 tris
    plate[8]: 635 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 11048 samples, 44984 mesh verts, 84341 tris
    plate[11]: 10206 samples, 43182 mesh verts, 84599 tris
    plate[12]: 5916 samples, 39929 mesh verts, 72591 tris
    plate[13]: 14 samples, 21775 mesh verts, 37227 tris
    plate[14]: 15084 samples, 32527 mesh verts, 62079 tris
    plate[15]: 33318 samples, 46270 mesh verts, 87355 tris
    plate[16]: 20730 samples, 25076 mesh verts, 48491 tris
    plate[17]: 15415 samples, 19347 mesh verts, 37194 tris
    plate[18]: 1993 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 6052 samples, 8204 mesh verts, 15282 tris
    plate[21]: 6 samples, 8777 mesh verts, 16248 tris
    plate[22]: 124 samples, 978 mesh verts, 1306 tris
    plate[23]: 7547 samples, 12154 mesh verts, 22209 tris
  crust: cont=294939 (55.2%) ocean=239344 below_sea=29 elev=[-1.394,437.012] avg=44.219 andean=252045 himalayan=22658
  after assign_samples step=37: assigned=174363/500000 gap=325637 plates=24
    plate[0]: 4 samples, 35708 mesh verts, 67058 tris
    plate[1]: 4646 samples, 13629 mesh verts, 25855 tris
    plate[2]: 0 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4612 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9722 samples, 17430 mesh verts, 33953 tris
    plate[5]: 1247 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19661 samples, 24893 mesh verts, 46398 tris
    plate[7]: 10490 samples, 23170 mesh verts, 44770 tris
    plate[8]: 636 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 11174 samples, 45001 mesh verts, 84358 tris
    plate[11]: 10276 samples, 43182 mesh verts, 84599 tris
    plate[12]: 5981 samples, 39929 mesh verts, 72591 tris
    plate[13]: 14 samples, 21775 mesh verts, 37227 tris
    plate[14]: 15267 samples, 32535 mesh verts, 62087 tris
    plate[15]: 31392 samples, 46270 mesh verts, 87355 tris
    plate[16]: 19926 samples, 25076 mesh verts, 48491 tris
    plate[17]: 14586 samples, 19355 mesh verts, 37202 tris
    plate[18]: 1904 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 5763 samples, 8204 mesh verts, 15282 tris
    plate[21]: 7 samples, 8778 mesh verts, 16249 tris
    plate[22]: 125 samples, 978 mesh verts, 1306 tris
    plate[23]: 6929 samples, 12174 mesh verts, 22229 tris
  crust: cont=294978 (55.2%) ocean=239372 below_sea=29 elev=[-1.394,437.012] avg=44.408 andean=252167 himalayan=22575
  after assign_samples step=38: assigned=170602/500000 gap=329398 plates=24
    plate[0]: 4 samples, 35708 mesh verts, 67058 tris
    plate[1]: 5128 samples, 13629 mesh verts, 25855 tris
    plate[2]: 0 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4609 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9883 samples, 17430 mesh verts, 33953 tris
    plate[5]: 1287 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19695 samples, 24893 mesh verts, 46398 tris
    plate[7]: 10638 samples, 23170 mesh verts, 44770 tris
    plate[8]: 631 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 10588 samples, 44980 mesh verts, 84320 tris
    plate[11]: 10349 samples, 43182 mesh verts, 84599 tris
    plate[12]: 6049 samples, 39929 mesh verts, 72591 tris
    plate[13]: 15 samples, 21775 mesh verts, 37227 tris
    plate[14]: 15321 samples, 32535 mesh verts, 62087 tris
    plate[15]: 29556 samples, 46270 mesh verts, 87355 tris
    plate[16]: 19150 samples, 25076 mesh verts, 48491 tris
    plate[17]: 13779 samples, 19355 mesh verts, 37202 tris
    plate[18]: 1849 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 5479 samples, 8204 mesh verts, 15282 tris
    plate[21]: 4 samples, 8778 mesh verts, 16249 tris
    plate[22]: 125 samples, 978 mesh verts, 1306 tris
    plate[23]: 6462 samples, 12195 mesh verts, 22229 tris
  crust: cont=297280 (55.6%) ocean=237070 below_sea=29 elev=[-1.394,437.012] avg=44.342 andean=254420 himalayan=22624
  after assign_samples step=39: assigned=166106/500000 gap=333894 plates=24
    plate[0]: 4 samples, 35708 mesh verts, 67058 tris
    plate[1]: 4028 samples, 13620 mesh verts, 25833 tris
    plate[2]: 0 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4615 samples, 21270 mesh verts, 37626 tris
    plate[4]: 10148 samples, 17439 mesh verts, 33953 tris
    plate[5]: 1310 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19680 samples, 24893 mesh verts, 46398 tris
    plate[7]: 10709 samples, 23170 mesh verts, 44770 tris
    plate[8]: 642 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 10589 samples, 44964 mesh verts, 84280 tris
    plate[11]: 10420 samples, 43182 mesh verts, 84599 tris
    plate[12]: 6084 samples, 39929 mesh verts, 72591 tris
    plate[13]: 13 samples, 21775 mesh verts, 37227 tris
    plate[14]: 15498 samples, 32535 mesh verts, 62087 tris
    plate[15]: 27807 samples, 46270 mesh verts, 87355 tris
    plate[16]: 18377 samples, 25076 mesh verts, 48491 tris
    plate[17]: 13034 samples, 19355 mesh verts, 37202 tris
    plate[18]: 1799 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 5217 samples, 8204 mesh verts, 15282 tris
    plate[21]: 4 samples, 8778 mesh verts, 16249 tris
    plate[22]: 124 samples, 978 mesh verts, 1306 tris
    plate[23]: 6003 samples, 12211 mesh verts, 22229 tris
  crust: cont=297288 (55.6%) ocean=237062 below_sea=29 elev=[-1.394,437.012] avg=44.649 andean=254425 himalayan=22627
  after assign_samples step=40: assigned=162740/500000 gap=337260 plates=24
    plate[0]: 1 samples, 35708 mesh verts, 67058 tris
    plate[1]: 4084 samples, 13619 mesh verts, 25827 tris
    plate[2]: 0 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4613 samples, 21270 mesh verts, 37626 tris
    plate[4]: 10352 samples, 17440 mesh verts, 33953 tris
    plate[5]: 1316 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19667 samples, 24893 mesh verts, 46398 tris
    plate[7]: 10765 samples, 23170 mesh verts, 44770 tris
    plate[8]: 632 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 10832 samples, 44965 mesh verts, 84281 tris
    plate[11]: 10471 samples, 43182 mesh verts, 84599 tris
    plate[12]: 6103 samples, 39929 mesh verts, 72591 tris
    plate[13]: 14 samples, 21775 mesh verts, 37227 tris
    plate[14]: 15496 samples, 32535 mesh verts, 62087 tris
    plate[15]: 26087 samples, 46270 mesh verts, 87355 tris
    plate[16]: 17605 samples, 25076 mesh verts, 48491 tris
    plate[17]: 12344 samples, 19365 mesh verts, 37212 tris
    plate[18]: 1766 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 4943 samples, 8204 mesh verts, 15282 tris
    plate[21]: 2 samples, 8779 mesh verts, 16250 tris
    plate[22]: 126 samples, 978 mesh verts, 1306 tris
    plate[23]: 5520 samples, 12248 mesh verts, 22266 tris
  crust: cont=298378 (55.8%) ocean=236021 below_sea=29 elev=[-1.394,437.012] avg=44.762 andean=255599 himalayan=22543
  after assign_samples step=41: assigned=97633/500000 gap=402367 plates=27
    plate[0]: 2 samples, 35708 mesh verts, 67058 tris
    plate[1]: 3231 samples, 7320 mesh verts, 13220 tris
    plate[2]: 16 samples, 10675 mesh verts, 17374 tris
    plate[3]: 4610 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9155 samples, 17440 mesh verts, 33953 tris
    plate[5]: 1147 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19215 samples, 24893 mesh verts, 46398 tris
    plate[7]: 9585 samples, 23170 mesh verts, 44770 tris
    plate[8]: 637 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 11454 samples, 44965 mesh verts, 84281 tris
    plate[11]: 96 samples, 12248 mesh verts, 22266 tris
    plate[12]: 5702 samples, 39929 mesh verts, 72591 tris
    plate[13]: 13 samples, 21775 mesh verts, 37227 tris
    plate[14]: 14582 samples, 38834 mesh verts, 62087 tris
    plate[15]: 230 samples, 46270 mesh verts, 87355 tris
    plate[16]: 11 samples, 25076 mesh verts, 48491 tris
    plate[17]: 6276 samples, 19365 mesh verts, 37212 tris
    plate[18]: 1023 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 2 samples, 8204 mesh verts, 15282 tris
    plate[21]: 0 samples, 8779 mesh verts, 16250 tris
    plate[22]: 119 samples, 978 mesh verts, 1306 tris
    plate[23]: 1 samples, 25960 mesh verts, 50827 tris
    plate[24]: 5887 samples, 6879 mesh verts, 13270 tris
    plate[25]: 4633 samples, 10022 mesh verts, 19429 tris
    plate[26]: 5 samples, 11 mesh verts, 10 tris
  crust: cont=298331 (55.9%) ocean=235758 below_sea=29 elev=[-1.394,437.012] avg=44.991 andean=249286 himalayan=28966
  after assign_samples step=42: assigned=99594/500000 gap=400406 plates=27
    plate[0]: 3 samples, 35708 mesh verts, 67058 tris
    plate[1]: 3195 samples, 7315 mesh verts, 13213 tris
    plate[2]: 19 samples, 10671 mesh verts, 17372 tris
    plate[3]: 4620 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9355 samples, 17445 mesh verts, 33953 tris
    plate[5]: 1198 samples, 50810 mesh verts, 96413 tris
    plate[6]: 19050 samples, 24895 mesh verts, 46390 tris
    plate[7]: 9978 samples, 23170 mesh verts, 44770 tris
    plate[8]: 637 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 11724 samples, 44965 mesh verts, 84281 tris
    plate[11]: 130 samples, 12248 mesh verts, 22266 tris
    plate[12]: 5823 samples, 39929 mesh verts, 72591 tris
    plate[13]: 12 samples, 21775 mesh verts, 37227 tris
    plate[14]: 15199 samples, 38834 mesh verts, 62087 tris
    plate[15]: 229 samples, 46270 mesh verts, 87355 tris
    plate[16]: 8 samples, 25076 mesh verts, 48491 tris
    plate[17]: 6444 samples, 19367 mesh verts, 37212 tris
    plate[18]: 1178 samples, 2780 mesh verts, 5078 tris
    plate[19]: 1 samples, 346 mesh verts, 511 tris
    plate[20]: 0 samples, 8204 mesh verts, 15282 tris
    plate[21]: 0 samples, 8779 mesh verts, 16250 tris
    plate[22]: 128 samples, 978 mesh verts, 1306 tris
    plate[23]: 1 samples, 25960 mesh verts, 50827 tris
    plate[24]: 5897 samples, 6879 mesh verts, 13270 tris
    plate[25]: 4761 samples, 10022 mesh verts, 19429 tris
    plate[26]: 4 samples, 11 mesh verts, 10 tris
  crust: cont=298347 (55.9%) ocean=235742 below_sea=29 elev=[-1.394,437.012] avg=45.017 andean=249273 himalayan=28995
  after assign_samples step=43: assigned=100935/500000 gap=399065 plates=27
    plate[0]: 1 samples, 35708 mesh verts, 67058 tris
    plate[1]: 3094 samples, 7250 mesh verts, 13051 tris
    plate[2]: 21 samples, 10671 mesh verts, 17372 tris
    plate[3]: 4609 samples, 21270 mesh verts, 37626 tris
    plate[4]: 9571 samples, 17510 mesh verts, 33953 tris
    plate[5]: 1244 samples, 50810 mesh verts, 96413 tris
    plate[6]: 18837 samples, 24893 mesh verts, 46389 tris
    plate[7]: 10290 samples, 23170 mesh verts, 44770 tris
    plate[8]: 633 samples, 805 mesh verts, 1420 tris
    plate[9]: 0 samples, 29577 mesh verts, 53747 tris
    plate[10]: 11998 samples, 44965 mesh verts, 84281 tris
    plate[11]: 169 samples, 12255 mesh verts, 22273 tris
    plate[12]: 5907 samples, 39929 mesh verts, 72591 tris
    plate[13]: 14 samples, 21775 mesh verts, 37227 tris
    plate[14]: 15491 samples, 38834 mesh verts, 62087 tris
    plate[15]: 233 samples, 46270 mesh verts, 87355 tris
    plate[16]: 0 samples, 25078 mesh verts, 48493 tris
    plate[17]: 6576 samples, 19369 mesh verts, 37212 tris
